iteration,total,bc,pde,supervised
483,3.3201537e14,8.143208,3.530472,3.3201537e14
484,3.3201537e14,8.143664,3.546889,3.3201537e14
485,3.3201537e14,8.144095,3.563566,3.3201537e14
486,3.3201537e14,8.144499,3.5805044,3.3201537e14
487,3.3201537e14,8.14488,3.5977108,3.3201537e14
488,3.3201537e14,8.145235,3.615208,3.3201537e14
489,3.3201537e14,8.14555,3.6330173,3.3201537e14
490,3.3201537e14,8.14583,3.6511447,3.3201537e14
491,3.3201537e14,8.146069,3.669589,3.3201537e14
492,3.3201537e14,8.1462755,3.688331,3.3201537e14
493,3.3201537e14,8.146444,3.7073395,3.3201537e14
494,3.3201537e14,8.146587,3.7265928,3.3201537e14
495,3.3201537e14,8.146696,3.7460752,3.3201537e14
496,3.3201537e14,8.146781,3.7657745,3.3201537e14
497,3.3201537e14,8.146833,3.7856884,3.3201537e14
498,3.3201537e14,8.146859,3.8058078,3.3201537e14
499,3.3201537e14,8.146862,3.8261166,3.3201537e14
500,3.3201537e14,8.146837,3.8465934,3.3201537e14
501,3.3201537e14,8.146796,3.8672078,3.3201537e14
502,3.3201537e14,8.146742,3.8879354,3.3201537e14
503,3.3201537e14,8.146669,3.9087565,3.3201537e14
504,3.3201537e14,8.146583,3.9296603,3.3201537e14
505,3.3201537e14,8.146483,3.9506404,3.3201537e14
506,3.3201537e14,8.146372,3.9716914,3.3201537e14
507,3.3201537e14,8.146246,3.9928,3.3201537e14
508,3.3201537e14,8.1461115,4.01395,3.3201537e14
509,3.3201537e14,8.1459675,4.03513,3.3201537e14
510,3.3201537e14,8.145904,4.0563188,3.3201537e14
511,3.3201537e14,8.145856,4.0775175,3.3201537e14
512,3.3201537e14,8.145804,4.0987577,3.3201537e14
513,3.3201537e14,8.145734,4.1200867,3.3201537e14
514,3.3201537e14,8.145651,4.14153,3.3201537e14
515,3.3201537e14,8.1455555,4.163073,3.3201537e14
516,3.3201537e14,8.145456,4.1846614,3.3201537e14
517,3.3201537e14,8.145385,4.206235,3.3201537e14
518,3.3201537e14,8.145366,4.227736,3.3201537e14
519,3.3201537e14,8.145378,4.2490797,3.3201537e14
520,3.3201537e14,8.14543,4.270203,3.3201537e14
521,3.3201537e14,8.145517,4.291099,3.3201537e14
522,3.3201537e14,8.145623,4.311825,3.3201537e14
523,3.3201537e14,8.14573,4.332479,3.3201537e14
524,3.3201537e14,8.145818,4.3531575,3.3201537e14
525,3.3201537e14,8.145875,4.373916,3.3201537e14
526,3.3201537e14,8.145913,4.3947616,3.3201537e14
527,3.3201537e14,8.145931,4.415659,3.3201537e14
528,3.3201537e14,8.145954,4.4365773,3.3201537e14
529,3.3201537e14,8.145985,4.4575047,3.3201537e14
530,3.3201537e14,8.146025,4.4784675,3.3201537e14
531,3.3201537e14,8.146075,4.499522,3.3201537e14
532,3.3201537e14,8.14613,4.520733,3.3201537e14
533,3.3201537e14,8.146189,4.54214,3.3201537e14
534,3.3201537e14,8.146287,4.563747,3.3201537e14
535,3.3201537e14,8.146398,4.5854607,3.3201537e14
536,3.3201537e14,8.146542,4.607159,3.3201537e14
537,3.3201537e14,8.146723,4.6287637,3.3201537e14
538,3.3201537e14,8.1469345,4.65029,3.3201537e14
539,3.3201537e14,8.147154,4.6718445,3.3201537e14
540,3.3201537e14,8.14735,4.6935644,3.3201537e14
541,3.3201537e14,8.147506,4.715557,3.3201537e14
542,3.3201537e14,8.147621,4.73785,3.3201537e14
543,3.3201537e14,8.147704,4.760401,3.3201537e14
544,3.3201537e14,8.147775,4.7831187,3.3201537e14
545,3.3201537e14,8.147856,4.8059254,3.3201537e14
546,3.3201537e14,8.147963,4.8287926,3.3201537e14
547,3.3201537e14,8.148085,4.851751,3.3201537e14
548,3.3201537e14,8.148219,4.8748665,3.3201537e14
549,3.3201537e14,8.148355,4.898212,3.3201537e14
550,3.3201537e14,8.148487,4.921807,3.3201537e14
551,3.3201537e14,8.148615,4.9456334,3.3201537e14
552,3.3201537e14,8.148747,4.969628,3.3201537e14
553,3.3201537e14,8.14889,4.9937234,3.3201537e14
554,3.3201537e14,8.149045,5.0178766,3.3201537e14
555,3.3201537e14,8.149213,5.042086,3.3201537e14
556,3.3201537e14,8.149416,5.0663824,3.3201537e14
557,3.3201537e14,8.149664,5.0908065,3.3201537e14
558,3.3201537e14,8.149906,5.115245,3.3201537e14
559,3.3201537e14,8.150176,5.1395183,3.3201537e14
560,3.3201537e14,8.150492,5.1634893,3.3201537e14
561,3.3201537e14,8.150862,5.1871476,3.3201537e14
562,3.3201537e14,8.151249,5.2106376,3.3201537e14
563,3.3201537e14,8.15162,5.2341805,3.3201537e14
564,3.3201537e14,8.151942,5.2579727,3.3201537e14
565,3.3201537e14,8.152207,5.2821074,3.3201537e14
566,3.3201537e14,8.152426,5.3065686,3.3201537e14
567,3.3201537e14,8.152628,5.3312526,3.3201537e14
568,3.3201537e14,8.15285,5.3560452,3.3201537e14
569,3.3201537e14,8.153102,5.380895,3.3201537e14
570,3.3201537e14,8.153396,5.405831,3.3201537e14
571,3.3201537e14,8.153703,5.430962,3.3201537e14
572,3.3201537e14,8.154013,5.456401,3.3201537e14
573,3.3201537e14,8.154299,5.482221,3.3201537e14
574,3.3201537e14,8.154567,5.5084143,3.3201537e14
575,3.3201537e14,8.154823,5.5349054,3.3201537e14
576,3.3201537e14,8.155079,5.5615926,3.3201537e14
577,3.3201537e14,8.155349,5.5883894,3.3201537e14
578,3.3201537e14,8.155627,5.615273,3.3201537e14
579,3.3201537e14,8.15591,5.642264,3.3201537e14
580,3.3201537e14,8.15618,5.6694217,3.3201537e14
581,3.3201537e14,8.156427,5.6967897,3.3201537e14
582,3.3201537e14,8.1566515,5.7243695,3.3201537e14
583,3.3201537e14,8.156859,5.7521234,3.3201537e14
584,3.3201537e14,8.157064,5.779979,3.3201537e14
585,3.3201537e14,8.157282,5.807867,3.3201537e14
586,3.3201537e14,8.157519,5.8357515,3.3201537e14
587,3.3201537e14,8.157772,5.863631,3.3201537e14
588,3.3201537e14,8.158036,5.8915462,3.3201537e14
589,3.3201537e14,8.158303,5.9195294,3.3201537e14
590,3.3201537e14,8.158563,5.9476085,3.3201537e14
591,3.3201537e14,8.158818,5.975777,3.3201537e14
592,3.3201537e14,8.159071,6.004008,3.3201537e14
593,3.3201537e14,8.159326,6.032265,3.3201537e14
594,3.3201537e14,8.159584,6.0605235,3.3201537e14
595,3.3201537e14,8.159851,6.088776,3.3201537e14
596,3.3201537e14,8.160118,6.1170564,3.3201537e14
597,3.3201537e14,8.160382,6.145394,3.3201537e14
598,3.3201537e14,8.160632,6.17382,3.3201537e14
599,3.3201537e14,8.160878,6.2023425,3.3201537e14
600,3.3201537e14,8.161119,6.23096,3.3201537e14
601,3.3201537e14,8.16136,6.259651,3.3201537e14
602,3.3201537e14,8.1616,6.288399,3.3201537e14
603,3.3201537e14,8.161854,6.317195,3.3201537e14
604,3.3201537e14,8.16211,6.346048,3.3201537e14
605,3.3201537e14,8.162367,6.3749795,3.3201537e14
606,3.3201537e14,8.162624,6.404009,3.3201537e14
607,3.3201537e14,8.162875,6.4331474,3.3201537e14
608,3.3201537e14,8.16312,6.4623914,3.3201537e14
609,3.3201537e14,8.163361,6.4917307,3.3201537e14
610,3.3201537e14,8.163604,6.5211477,3.3201537e14
611,3.3201537e14,8.163839,6.5506296,3.3201537e14
612,3.3201537e14,8.164079,6.580172,3.3201537e14
613,3.3201537e14,8.164318,6.609782,3.3201537e14
614,3.3201537e14,8.164552,6.639468,3.3201537e14
615,3.3201537e14,8.16478,6.669238,3.3201537e14
616,3.3201537e14,8.165003,6.699092,3.3201537e14
617,3.3201537e14,8.165224,6.729017,3.3201537e14
618,3.3201537e14,8.165443,6.7590046,3.3201537e14
619,3.3201537e14,8.165666,6.7890406,3.3201537e14
620,3.3201537e14,8.165888,6.819115,3.3201537e14
621,3.3201537e14,8.166114,6.8492355,3.3201537e14
622,3.3201537e14,8.166334,6.8794003,3.3201537e14
623,3.3201537e14,8.166559,6.909618,3.3201537e14
624,3.3201537e14,8.166832,6.9398913,3.3201537e14
625,3.3201537e14,8.167128,6.9702115,3.3201537e14
626,3.3201537e14,8.1674185,7.000615,3.3201537e14
627,3.3201537e14,8.167696,7.0311418,3.3201537e14
628,3.3201537e14,8.167958,7.06181,3.3201537e14
629,3.3201537e14,8.168208,7.0926104,3.3201537e14
630,3.3201537e14,8.168453,7.1235075,3.3201537e14
631,3.3201537e14,8.168697,7.1544538,3.3201537e14
632,3.3201537e14,8.168959,7.185407,3.3201537e14
633,3.3201537e14,8.169229,7.2163553,3.3201537e14
634,3.3201537e14,8.169507,7.247305,3.3201537e14
635,3.3201537e14,8.169786,7.278286,3.3201537e14
636,3.3201537e14,8.170063,7.309315,3.3201537e14
637,3.3201537e14,8.170331,7.3403997,3.3201537e14
638,3.3201537e14,8.17059,7.371524,3.3201537e14
639,3.3201537e14,8.170845,7.402664,3.3201537e14
640,3.3201537e14,8.1711,7.433792,3.3201537e14
641,3.3201537e14,8.171356,7.464894,3.3201537e14
642,3.3201537e14,8.171618,7.4959717,3.3201537e14
643,3.3201537e14,8.171876,7.5270443,3.3201537e14
644,3.3201537e14,8.1721325,7.558132,3.3201537e14
645,3.3201537e14,8.172384,7.5892487,3.3201537e14
646,3.3201537e14,8.172631,7.6203923,3.3201537e14
647,3.3201537e14,8.172878,7.651549,3.3201537e14
648,3.3201537e14,8.173127,7.6827145,3.3201537e14
649,3.3201537e14,8.173377,7.7138667,3.3201537e14
650,3.3201537e14,8.173633,7.7450185,3.3201537e14
651,3.3201537e14,8.173888,7.776171,3.3201537e14
652,3.3201537e14,8.174145,7.8073454,3.3201537e14
653,3.3201537e14,8.174394,7.8385515,3.3201537e14
654,3.3201537e14,8.174636,7.8697968,3.3201537e14
655,3.3201537e14,8.174871,7.901076,3.3201537e14
656,3.3201537e14,8.175108,7.9323797,3.3201537e14
657,3.3201537e14,8.175336,7.9636993,3.3201537e14
658,3.3201537e14,8.175568,7.995034,3.3201537e14
659,3.3201537e14,8.175797,8.026379,3.3201537e14
660,3.3201537e14,8.176024,8.057749,3.3201537e14
661,3.3201537e14,8.1762495,8.089144,3.3201537e14
662,3.3201537e14,8.176474,8.120568,3.3201537e14
663,3.3201537e14,8.17669,8.152019,3.3201537e14
664,3.3201537e14,8.176906,8.183489,3.3201537e14
665,3.3201537e14,8.177123,8.214972,3.3201537e14
666,3.3201537e14,8.17734,8.246451,3.3201537e14
667,3.3201537e14,8.177557,8.277933,3.3201537e14
668,3.3201537e14,8.1777725,8.309418,3.3201537e14
669,3.3201537e14,8.177985,8.340904,3.3201537e14
670,3.3201537e14,8.178194,8.372394,3.3201537e14
671,3.3201537e14,8.178401,8.403894,3.3201537e14
672,3.3201537e14,8.178605,8.435392,3.3201537e14
673,3.3201537e14,8.178804,8.466886,3.3201537e14
674,3.3201537e14,8.179007,8.498367,3.3201537e14
675,3.3201537e14,8.179205,8.529837,3.3201537e14
676,3.3201537e14,8.179401,8.5612955,3.3201537e14
677,3.3201537e14,8.1796,8.592745,3.3201537e14
678,3.3201537e14,8.179793,8.62419,3.3201537e14
679,3.3201537e14,8.179989,8.655634,3.3201537e14
680,3.3201537e14,8.180175,8.687071,3.3201537e14
681,3.3201537e14,8.180367,8.718505,3.3201537e14
682,3.3201537e14,8.180556,8.749926,3.3201537e14
683,3.3201537e14,8.180744,8.781342,3.3201537e14
684,3.3201537e14,8.180932,8.812748,3.3201537e14
685,3.3201537e14,8.181115,8.844142,3.3201537e14
686,3.3201537e14,8.181299,8.875536,3.3201537e14
687,3.3201537e14,8.1814785,8.906929,3.3201537e14
688,3.3201537e14,8.181657,8.938314,3.3201537e14
689,3.3201537e14,8.181835,8.969704,3.3201537e14
690,3.3201537e14,8.182009,9.001083,3.3201537e14
691,3.3201537e14,8.182181,9.032458,3.3201537e14
692,3.3201537e14,8.182351,9.063825,3.3201537e14
693,3.3201537e14,8.182521,9.0951805,3.3201537e14
694,3.3201537e14,8.18269,9.12653,3.3201537e14
695,3.3201537e14,8.182856,9.157873,3.3201537e14
696,3.3201537e14,8.183021,9.18921,3.3201537e14
697,3.3201537e14,8.183182,9.220543,3.3201537e14
698,3.3201537e14,8.183347,9.251864,3.3201537e14
699,3.3201537e14,8.183507,9.283172,3.3201537e14
700,3.3201537e14,8.1836605,9.314471,3.3201537e14
701,3.3201537e14,8.183817,9.345755,3.3201537e14
702,3.3201537e14,8.183972,9.377028,3.3201537e14
703,3.3201537e14,8.184127,9.40829,3.3201537e14
704,3.3201537e14,8.1842785,9.439539,3.3201537e14
705,3.3201537e14,8.184427,9.4707775,3.3201537e14
706,3.3201537e14,8.184573,9.501998,3.3201537e14
707,3.3201537e14,8.184717,9.533207,3.3201537e14
708,3.3201537e14,8.184861,9.564398,3.3201537e14
709,3.3201537e14,8.185003,9.595573,3.3201537e14
710,3.3201537e14,8.185145,9.626734,3.3201537e14
711,3.3201537e14,8.185283,9.657878,3.3201537e14
712,3.3201537e14,8.18542,9.68901,3.3201537e14
713,3.3201537e14,8.185555,9.720121,3.3201537e14
714,3.3201537e14,8.185692,9.751219,3.3201537e14
715,3.3201537e14,8.185822,9.782299,3.3201537e14
716,3.3201537e14,8.185952,9.81336,3.3201537e14
717,3.3201537e14,8.186078,9.844402,3.3201537e14
718,3.3201537e14,8.186208,9.875428,3.3201537e14
719,3.3201537e14,8.186335,9.906434,3.3201537e14
720,3.3201537e14,8.186459,9.937424,3.3201537e14
721,3.3201537e14,8.186579,9.968392,3.3201537e14
722,3.3201537e14,8.1867,9.999347,3.3201537e14
723,3.3201537e14,8.186818,10.030281,3.3201537e14
724,3.3201537e14,8.186934,10.0611925,3.3201537e14
725,3.3201537e14,8.187052,10.092087,3.3201537e14
726,3.3201537e14,8.187164,10.122961,3.3201537e14
727,3.3201537e14,8.187277,10.153814,3.3201537e14
728,3.3201537e14,8.1873865,10.184645,3.3201537e14
729,3.3201537e14,8.187497,10.215463,3.3201537e14
730,3.3201537e14,8.187604,10.246257,3.3201537e14
731,3.3201537e14,8.187711,10.277028,3.3201537e14
732,3.3201537e14,8.187814,10.307783,3.3201537e14
733,3.3201537e14,8.187916,10.338513,3.3201537e14
734,3.3201537e14,8.188017,10.369222,3.3201537e14
735,3.3201537e14,8.188116,10.399911,3.3201537e14
736,3.3201537e14,8.188215,10.43058,3.3201537e14
737,3.3201537e14,8.18831,10.461224,3.3201537e14
738,3.3201537e14,8.188406,10.491846,3.3201537e14
739,3.3201537e14,8.188498,10.522445,3.3201537e14
740,3.3201537e14,8.188587,10.553019,3.3201537e14
741,3.3201537e14,8.18868,10.583571,3.3201537e14
742,3.3201537e14,8.188768,10.6141,3.3201537e14
743,3.3201537e14,8.188853,10.6446085,3.3201537e14
744,3.3201537e14,8.188939,10.675091,3.3201537e14
745,3.3201537e14,8.189024,10.705547,3.3201537e14
746,3.3201537e14,8.189106,10.73598,3.3201537e14
747,3.3201537e14,8.189187,10.766387,3.3201537e14
748,3.3201537e14,8.189264,10.796771,3.3201537e14
749,3.3201537e14,8.1893425,10.827126,3.3201537e14
750,3.3201537e14,8.189419,10.85746,3.3201537e14
751,3.3201537e14,8.189492,10.887768,3.3201537e14
752,3.3201537e14,8.189567,10.918046,3.3201537e14
753,3.3201537e14,8.189637,10.948302,3.3201537e14
754,3.3201537e14,8.189707,10.978532,3.3201537e14
755,3.3201537e14,8.189776,11.008734,3.3201537e14
756,3.3201537e14,8.189841,11.03891,3.3201537e14
757,3.3201537e14,8.189906,11.069056,3.3201537e14
758,3.3201537e14,8.189971,11.099178,3.3201537e14
759,3.3201537e14,8.190032,11.129273,3.3201537e14
760,3.3201537e14,8.190096,11.159342,3.3201537e14
761,3.3201537e14,8.190153,11.189378,3.3201537e14
762,3.3201537e14,8.190211,11.219384,3.3201537e14
763,3.3201537e14,8.190268,11.249372,3.3201537e14
764,3.3201537e14,8.190324,11.279326,3.3201537e14
765,3.3201537e14,8.190377,11.309252,3.3201537e14
766,3.3201537e14,8.190429,11.339148,3.3201537e14
767,3.3201537e14,8.190479,11.369013,3.3201537e14
768,3.3201537e14,8.190529,11.398849,3.3201537e14
769,3.3201537e14,8.190576,11.428654,3.3201537e14
770,3.3201537e14,8.190621,11.458436,3.3201537e14
771,3.3201537e14,8.190668,11.488184,3.3201537e14
772,3.3201537e14,8.190711,11.517897,3.3201537e14
773,3.3201537e14,8.190755,11.547583,3.3201537e14
774,3.3201537e14,8.190792,11.577239,3.3201537e14
775,3.3201537e14,8.190831,11.606861,3.3201537e14
776,3.3201537e14,8.190873,11.636452,3.3201537e14
777,3.3201537e14,8.190907,11.666012,3.3201537e14
778,3.3201537e14,8.190941,11.695536,3.3201537e14
779,3.3201537e14,8.190975,11.725031,3.3201537e14
780,3.3201537e14,8.191007,11.754485,3.3201537e14
781,3.3201537e14,8.191036,11.78392,3.3201537e14
782,3.3201537e14,8.191066,11.8133135,3.3201537e14
783,3.3201537e14,8.191091,11.842674,3.3201537e14
784,3.3201537e14,8.191119,11.872001,3.3201537e14
785,3.3201537e14,8.191144,11.90129,3.3201537e14
786,3.3201537e14,8.191169,11.930551,3.3201537e14
787,3.3201537e14,8.191193,11.959772,3.3201537e14
788,3.3201537e14,8.191212,11.988958,3.3201537e14
789,3.3201537e14,8.19123,12.018113,3.3201537e14
790,3.3201537e14,8.19125,12.047228,3.3201537e14
791,3.3201537e14,8.191263,12.07631,3.3201537e14
792,3.3201537e14,8.191278,12.105352,3.3201537e14
793,3.3201537e14,8.191294,12.134359,3.3201537e14
794,3.3201537e14,8.191305,12.163331,3.3201537e14
795,3.3201537e14,8.191313,12.192266,3.3201537e14
796,3.3201537e14,8.191322,12.221161,3.3201537e14
797,3.3201537e14,8.191332,12.250019,3.3201537e14
798,3.3201537e14,8.191338,12.278837,3.3201537e14
799,3.3201537e14,8.191341,12.307623,3.3201537e14
800,3.3201537e14,8.191346,12.336364,3.3201537e14
801,3.3201537e14,8.191349,12.365066,3.3201537e14
802,3.3201537e14,8.191349,12.393727,3.3201537e14
803,3.3201537e14,8.191349,12.422357,3.3201537e14
804,3.3201537e14,8.191344,12.45094,3.3201537e14
805,3.3201537e14,8.191341,12.479489,3.3201537e14
806,3.3201537e14,8.191337,12.507999,3.3201537e14
807,3.3201537e14,8.191332,12.536461,3.3201537e14
808,3.3201537e14,8.191325,12.564885,3.3201537e14
809,3.3201537e14,8.191313,12.593271,3.3201537e14
810,3.3201537e14,8.191302,12.621607,3.3201537e14
811,3.3201537e14,8.191288,12.649915,3.3201537e14
812,3.3201537e14,8.1912775,12.678178,3.3201537e14
813,3.3201537e14,8.191261,12.70639,3.3201537e14
814,3.3201537e14,8.191244,12.73457,3.3201537e14
815,3.3201537e14,8.191229,12.762705,3.3201537e14
816,3.3201537e14,8.191207,12.790794,3.3201537e14
817,3.3201537e14,8.191186,12.818842,3.3201537e14
818,3.3201537e14,8.191164,12.846855,3.3201537e14
819,3.3201537e14,8.191144,12.874813,3.3201537e14
820,3.3201537e14,8.1911125,12.902733,3.3201537e14
821,3.3201537e14,8.191092,12.930609,3.3201537e14
822,3.3201537e14,8.191059,12.958443,3.3201537e14
823,3.3201537e14,8.191031,12.986232,3.3201537e14
824,3.3201537e14,8.191002,13.013985,3.3201537e14
825,3.3201537e14,8.19097,13.041683,3.3201537e14
826,3.3201537e14,8.190936,13.069342,3.3201537e14
827,3.3201537e14,8.190901,13.096952,3.3201537e14
828,3.3201537e14,8.190866,13.124524,3.3201537e14
829,3.3201537e14,8.190827,13.15205,3.3201537e14
830,3.3201537e14,8.190789,13.179532,3.3201537e14
831,3.3201537e14,8.190746,13.206969,3.3201537e14
832,3.3201537e14,8.190703,13.23436,3.3201537e14
833,3.3201537e14,8.190661,13.261709,3.3201537e14
834,3.3201537e14,8.190617,13.28901,3.3201537e14
835,3.3201537e14,8.190569,13.316266,3.3201537e14
836,3.3201537e14,8.190557,13.343481,3.3201537e14
837,3.3201537e14,8.190556,13.370646,3.3201537e14
838,3.3201537e14,8.190548,13.39782,3.3201537e14
839,3.3201537e14,8.190528,13.425024,3.3201537e14
840,3.3201537e14,8.19049,13.452301,3.3201537e14
841,3.3201537e14,8.190438,13.479639,3.3201537e14
842,3.3201537e14,8.190387,13.506993,3.3201537e14
843,3.3201537e14,8.190338,13.5343075,3.3201537e14
844,3.3201537e14,8.1903,13.561548,3.3201537e14
845,3.3201537e14,8.190275,13.588717,3.3201537e14
846,3.3201537e14,8.190256,13.615832,3.3201537e14
847,3.3201537e14,8.190232,13.642919,3.3201537e14
848,3.3201537e14,8.190199,13.669997,3.3201537e14
849,3.3201537e14,8.19016,13.697042,3.3201537e14
850,3.3201537e14,8.190117,13.7240305,3.3201537e14
851,3.3201537e14,8.190074,13.750926,3.3201537e14
852,3.3201537e14,8.190035,13.777701,3.3201537e14
853,3.3201537e14,8.190003,13.804364,3.3201537e14
854,3.3201537e14,8.189971,13.830921,3.3201537e14
855,3.3201537e14,8.189936,13.85741,3.3201537e14
856,3.3201537e14,8.189896,13.883852,3.3201537e14
857,3.3201537e14,8.189851,13.910235,3.3201537e14
858,3.3201537e14,8.189808,13.936555,3.3201537e14
859,3.3201537e14,8.189767,13.9628,3.3201537e14
860,3.3201537e14,8.189733,13.988958,3.3201537e14
861,3.3201537e14,8.189698,14.015045,3.3201537e14
862,3.3201537e14,8.189664,14.041079,3.3201537e14
863,3.3201537e14,8.189629,14.067086,3.3201537e14
864,3.3201537e14,8.189584,14.093074,3.3201537e14
865,3.3201537e14,8.18954,14.119034,3.3201537e14
866,3.3201537e14,8.189487,14.144964,3.3201537e14
867,3.3201537e14,8.189437,14.170854,3.3201537e14
868,3.3201537e14,8.189383,14.196687,3.3201537e14
869,3.3201537e14,8.189332,14.222465,3.3201537e14
870,3.3201537e14,8.1892805,14.248204,3.3201537e14
871,3.3201537e14,8.189229,14.273907,3.3201537e14
872,3.3201537e14,8.189169,14.299576,3.3201537e14
873,3.3201537e14,8.189108,14.325198,3.3201537e14
874,3.3201537e14,8.189047,14.350787,3.3201537e14
875,3.3201537e14,8.188983,14.376312,3.3201537e14
876,3.3201537e14,8.188925,14.401768,3.3201537e14
877,3.3201537e14,8.188862,14.42718,3.3201537e14
878,3.3201537e14,8.188803,14.452527,3.3201537e14
879,3.3201537e14,8.188735,14.477826,3.3201537e14
880,3.3201537e14,8.188667,14.503092,3.3201537e14
881,3.3201537e14,8.188597,14.528312,3.3201537e14
882,3.3201537e14,8.188526,14.553478,3.3201537e14
883,3.3201537e14,8.188454,14.578586,3.3201537e14
884,3.3201537e14,8.188383,14.603647,3.3201537e14
885,3.3201537e14,8.1883135,14.62865,3.3201537e14
886,3.3201537e14,8.188243,14.653599,3.3201537e14
887,3.3201537e14,8.18817,14.678511,3.3201537e14
888,3.3201537e14,8.188098,14.703379,3.3201537e14
889,3.3201537e14,8.188024,14.728202,3.3201537e14
890,3.3201537e14,8.187945,14.752976,3.3201537e14
891,3.3201537e14,8.187872,14.777695,3.3201537e14
892,3.3201537e14,8.187798,14.802359,3.3201537e14
893,3.3201537e14,8.187718,14.826986,3.3201537e14
894,3.3201537e14,8.187642,14.851565,3.3201537e14
895,3.3201537e14,8.187561,14.8761015,3.3201537e14
896,3.3201537e14,8.187483,14.9005995,3.3201537e14
897,3.3201537e14,8.187401,14.925057,3.3201537e14
898,3.3201537e14,8.187316,14.949478,3.3201537e14
899,3.3201537e14,8.187232,14.973862,3.3201537e14
900,3.3201537e14,8.187146,14.998197,3.3201537e14
901,3.3201537e14,8.18706,15.022495,3.3201537e14
902,3.3201537e14,8.186974,15.046759,3.3201537e14
903,3.3201537e14,8.186884,15.070985,3.3201537e14
904,3.3201537e14,8.186795,15.095186,3.3201537e14
905,3.3201537e14,8.186704,15.119341,3.3201537e14
906,3.3201537e14,8.186613,15.143466,3.3201537e14
907,3.3201537e14,8.186519,15.167549,3.3201537e14
908,3.3201537e14,8.186425,15.191593,3.3201537e14
909,3.3201537e14,8.186332,15.215604,3.3201537e14
910,3.3201537e14,8.186238,15.239569,3.3201537e14
911,3.3201537e14,8.18614,15.263502,3.3201537e14
912,3.3201537e14,8.186042,15.287398,3.3201537e14
913,3.3201537e14,8.185944,15.3112545,3.3201537e14
914,3.3201537e14,8.185843,15.335073,3.3201537e14
915,3.3201537e14,8.185743,15.358851,3.3201537e14
916,3.3201537e14,8.185642,15.382593,3.3201537e14
917,3.3201537e14,8.185542,15.406303,3.3201537e14
918,3.3201537e14,8.18544,15.429963,3.3201537e14
919,3.3201537e14,8.185335,15.453594,3.3201537e14
920,3.3201537e14,8.185235,15.477185,3.3201537e14
921,3.3201537e14,8.185128,15.500749,3.3201537e14
922,3.3201537e14,8.185023,15.5242605,3.3201537e14
923,3.3201537e14,8.184918,15.547749,3.3201537e14
924,3.3201537e14,8.184813,15.571193,3.3201537e14
925,3.3201537e14,8.184704,15.5946045,3.3201537e14
926,3.3201537e14,8.184595,15.617985,3.3201537e14
